"OrganizationIdentifier","OrganizationFormalName","ActivityStartDate","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityDepthHeightMeasure.MeasureValue","Variable","ResultMeasureValue","Month","Year"
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-04-08,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TSS_mgL",27,4,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-04-16,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"Chl_probe_RFU",6.32,4,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-04-16,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"DO_mgL",53.9,4,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-04-16,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"NH3_mgL",0.056,4,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-04-16,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"NO23_mgL",1.62,4,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-04-16,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"Orthophosphate_mgL",0.05,4,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-04-16,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"pH",7.725,4,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-04-16,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TKN_mgL",1.28,4,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-04-16,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TP_mgL",NA,4,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-04-16,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TSS_mgL",22,4,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-04-29,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"DO_mgL",55.5,4,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-04-29,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"NO23_mgL",0.434,4,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-04-29,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"Orthophosphate_mgL",NA,4,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-04-29,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"pH",8.5,4,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-04-29,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TKN_mgL",1.12,4,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-04-29,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TP_mgL",0.104,4,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-04-29,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TSS_mgL",26.6,4,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-05-15,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"NO23_mgL",0.511,5,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-05-15,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"Orthophosphate_mgL",0.0325,5,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-05-15,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TKN_mgL",1.37,5,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-05-15,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TP_mgL",0.106,5,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-05-15,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TSS_mgL",13,5,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-05-21,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"NO23_mgL",0.693,5,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-05-21,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"Orthophosphate_mgL",0.0426,5,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-05-21,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TKN_mgL",1.58,5,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-05-21,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TP_mgL",0.176,5,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-05-21,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TSS_mgL",34.5,5,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-05-30,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"NO23_mgL",1.2,5,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-05-30,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"Orthophosphate_mgL",0.0363,5,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-05-30,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TKN_mgL",1.95,5,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-05-30,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TP_mgL",0.184,5,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-05-30,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TSS_mgL",36.4,5,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-06-05,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"DO_mgL",48.4,6,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-06-05,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"NO23_mgL",0.935,6,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-06-05,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"Orthophosphate_mgL",0.0425,6,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-06-05,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"pH",8.3,6,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-06-05,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TKN_mgL",1.32,6,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-06-05,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TP_mgL",0.16,6,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-06-05,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TSS_mgL",25.05,6,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-06-26,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"NO23_mgL",1.96,6,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-06-26,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"Orthophosphate_mgL",0.115,6,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-06-26,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TKN_mgL",2.11,6,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-06-26,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TP_mgL",0.285,6,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-06-26,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TSS_mgL",53.6,6,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-07-18,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"Chl_probe_RFU",44.9,7,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-07-18,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"DO_mgL",48.45,7,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-07-18,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"NH3_mgL",0.0323,7,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-07-18,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"NO23_mgL",0.418,7,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-07-18,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"Orthophosphate_mgL",0.148,7,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-07-18,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"pH",8.14,7,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-07-18,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TKN_mgL",2,7,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-07-18,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TP_mgL",0.271,7,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-07-18,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TSS_mgL",17.2,7,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-08-20,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"DO_mgL",52.4,8,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-08-20,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"NO23_mgL",0.39,8,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-08-20,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"Orthophosphate_mgL",0.0151,8,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-08-20,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"pH",8.1,8,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-08-20,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TKN_mgL",0.879,8,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-08-20,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TP_mgL",0.0653,8,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-08-20,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TSS_mgL",9.2,8,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-09-19,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"DO_mgL",64.65,9,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-09-19,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"NO23_mgL",0.612,9,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-09-19,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"Orthophosphate_mgL",0.0105,9,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-09-19,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"pH",8.3,9,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-09-19,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TKN_mgL",1.1,9,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-09-19,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TP_mgL",0.0677,9,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-09-19,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TSS_mgL",5.8,9,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-10-23,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"Chl_probe_RFU",36.1,10,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-10-23,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"DO_mgL",69.5,10,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-10-23,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"NH3_mgL",0.0218,10,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-10-23,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"NO23_mgL",0.916,10,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-10-23,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"Orthophosphate_mgL",0.0028,10,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-10-23,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"pH",8.41,10,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-10-23,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TKN_mgL",0.944,10,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-10-23,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TP_mgL",0.0736,10,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-10-23,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TSS_mgL",7.6,10,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-11-18,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"NO23_mgL",1.85,11,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-11-18,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"Orthophosphate_mgL",0.08655,11,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-11-18,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TKN_mgL",1.53,11,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-11-18,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TP_mgL",0.202,11,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-11-18,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TSS_mgL",41,11,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-12-02,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"NO23_mgL",2.45,12,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-12-02,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"Orthophosphate_mgL",0.0347,12,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-12-02,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TKN_mgL",1.13,12,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-12-02,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TP_mgL",0.0614,12,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2013-12-02,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TSS_mgL",2.2,12,2013
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-01-23,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"Chl_probe_RFU",NA,1,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-01-23,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"NH3_mgL",0.0734,1,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-01-23,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"NO23_mgL",5,1,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-01-23,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"Orthophosphate_mgL",0.0321,1,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-01-23,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"pH",8.07,1,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-01-23,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TKN_mgL",0.729,1,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-01-23,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TP_mgL",0.0529,1,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-01-23,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TSS_mgL",NA,1,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-02-19,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"NO23_mgL",5.31,2,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-02-19,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"Orthophosphate_mgL",0.0478,2,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-02-19,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TKN_mgL",0.503,2,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-02-19,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TP_mgL",0.0633,2,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-02-19,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TSS_mgL",NA,2,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-03-05,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"NO23_mgL",4.94,3,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-03-05,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"Orthophosphate_mgL",0.034,3,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-03-05,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TKN_mgL",0.547,3,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-03-05,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TP_mgL",0.0515,3,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-03-05,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TSS_mgL",NA,3,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-03-18,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"NO23_mgL",1.94,3,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-03-18,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"Orthophosphate_mgL",0.219,3,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-03-18,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TKN_mgL",2.22,3,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-03-18,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TP_mgL",0.321,3,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-03-18,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TSS_mgL",3.71,3,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-03-26,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"NO23_mgL",1.14,3,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-03-26,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"Orthophosphate_mgL",0.123,3,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-03-26,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TKN_mgL",2.23,3,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-03-26,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TP_mgL",0.21,3,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-03-26,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TSS_mgL",5,3,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-04-08,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"Chl_probe_RFU",12.6,4,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-04-08,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"DO_mgL",55.3,4,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-04-08,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"NH3_mgL",NA,4,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-04-08,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"NO23_mgL",0.61,4,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-04-08,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"Orthophosphate_mgL",0.0175,4,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-04-08,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"pH",8.16,4,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-04-08,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TKN_mgL",1.23,4,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-04-08,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TP_mgL",0.111,4,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-04-08,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TSS_mgL",17,4,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-04-16,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"NO23_mgL",1.71,4,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-04-16,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"Orthophosphate_mgL",0.0627,4,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-04-16,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TKN_mgL",1.6,4,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-04-16,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TP_mgL",0.228,4,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-04-16,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TSS_mgL",43.2,4,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-04-22,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"NO23_mgL",1.97,4,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-04-22,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"Orthophosphate_mgL",0.0473,4,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-04-22,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TKN_mgL",1.27,4,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-04-22,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TP_mgL",0.153,4,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-04-22,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TSS_mgL",30.6,4,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-04-29,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"NO23_mgL",1.09,4,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-04-29,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"Orthophosphate_mgL",0.0217,4,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-04-29,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TKN_mgL",1.21,4,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-04-29,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TP_mgL",0.0982,4,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-04-29,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TSS_mgL",17,4,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-05-08,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"NO23_mgL",0.467,5,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-05-08,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"Orthophosphate_mgL",0.0336,5,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-05-08,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TKN_mgL",1.35,5,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-05-08,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TP_mgL",0.106,5,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-05-08,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TSS_mgL",21.2,5,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-05-13,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"NO23_mgL",0.795,5,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-05-13,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"Orthophosphate_mgL",0.0824,5,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-05-13,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TKN_mgL",1.33,5,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-05-13,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TP_mgL",0.205,5,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-05-13,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TSS_mgL",41.7,5,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-05-27,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"NO23_mgL",0.358,5,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-05-27,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"Orthophosphate_mgL",0.111,5,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-05-27,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TKN_mgL",1.64,5,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-05-27,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TP_mgL",0.223,5,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-05-27,"WIDNR_WQX","WIDNR_WQX-363069",0.1,"TSS_mgL",35,5,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-06-09,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NO23_mgL",0.411,6,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-06-09,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Orthophosphate_mgL",0.208,6,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-06-09,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TKN_mgL",1.5,6,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-06-09,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TP_mgL",0.323,6,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-06-09,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TSS_mgL",32.9,6,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-06-17,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"DO_mgL",44.15,6,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-06-17,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NO23_mgL",0.911,6,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-06-17,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Orthophosphate_mgL",0.171,6,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-06-17,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"pH",8.1,6,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-06-17,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TKN_mgL",2.1,6,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-06-17,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TP_mgL",0.502,6,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-06-17,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TSS_mgL",129,6,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-06-26,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NO23_mgL",0.488,6,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-06-26,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Orthophosphate_mgL",0.22,6,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-06-26,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TKN_mgL",1.49,6,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-06-26,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TP_mgL",0.334,6,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-06-26,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"TSS_mgL",25.7,6,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-07-07,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"Chl_probe_RFU",4.92,7,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-07-07,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"DO_mgL",53.75,7,2014
"WIDNR_WQX","Wisconsin Department of Natural Resources",2014-07-07,"WIDNR_WQX","WIDNR_WQX-363069",0.5,"NH3_mgL",0.0173,7,2014
