"station","Date","Time","latitude","longitude","elevation","name","dailyaveragestationpressure","dailyaveragewindspeed","dailymaximumdrybulbtemperature","dailyminimumdrybulbtemperature","dailyprecipitation","dailyweather","Year","Month"
"72645594897",2018-09-26,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.32","10.5",62,47,0,"",2018,9
"72645594897",2018-09-27,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.25","9.4",67,46,0,"RA",2018,9
"72645594897",2018-09-28,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.38","8.9",56,43,0,"RA",2018,9
"72645594897",2018-09-29,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.62","4.2",47,36,0,"RA",2018,9
"72645594897",2018-09-30,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.56","4.7",NA,NA,0.03,"RA BR",2018,9
"72645594897",2018-10-01,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.49","9.6",55,NA,1.1,"RA BR",2018,10
"72645594897",2018-10-02,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.39","5.8",NA,NA,0.02,"RA BR",2018,10
"72645594897",2018-10-03,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.02","13.9",81,55,0.05,"TS RA BR",2018,10
"72645594897",2018-10-04,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.43","12.3",70,44,0,"",2018,10
"72645594897",2018-10-05,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.33","10.5",52,45,0.09,"RA BR",2018,10
"72645594897",2018-10-06,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.32","6.0",57,48,0.29,"TS RA BR",2018,10
"72645594897",2018-10-07,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.56","8.4",54,46,0.31,"RA BR",2018,10
"72645594897",2018-10-08,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.33","9.2",71,53,0.41,"RA FG BR",2018,10
"72645594897",2018-10-09,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.23","7.5",76,54,0.08,"TS RA BR",2018,10
"72645594897",2018-10-10,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.94","11.1",65,51,0.3,"RA FG BR",2018,10
"72645594897",2018-10-11,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.11","17.8",51,38,0,"",2018,10
"72645594897",2018-10-12,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.24","9.4",39,29,0,"",2018,10
"72645594897",2018-10-13,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.24","8.2",50,26,0,"",2018,10
"72645594897",2018-10-14,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.30","6.5",52,36,0.07,"RA BR",2018,10
"72645594897",2018-10-15,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.39","12.5",42,32,0.02,"RA",2018,10
"72645594897",2018-10-16,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.27","12.0",55,33,0,"",2018,10
"72645594897",2018-10-17,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.56","10.8",48,28,0,"",2018,10
"72645594897",2018-10-18,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.64","8.0",57,24,0,"",2018,10
"72645594897",2018-10-19,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.14","11.8",55,48,0.03,"RA",2018,10
"72645594897",2018-10-20,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.25","13.6",48,33,0.05,"RA SN FG BR",2018,10
"72645594897",2018-10-21,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.47","7.1",46,29,0,"",2018,10
"72645594897",2018-10-22,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.29","7.6",59,30,0,"",2018,10
"72645594897",2018-10-23,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.57","8.7",51,32,0,"",2018,10
"72645594897",2018-10-24,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.68","3.4",46,34,0,"",2018,10
"72645594897",2018-10-25,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.45","5.2",52,30,0,"BR",2018,10
"72645594897",2018-10-26,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.23","2.7",47,36,0,"RA BR",2018,10
"72645594897",2018-10-27,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.19","1.8",48,36,0,"FG BR",2018,10
"72645594897",2018-10-28,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.03","10.0",47,41,0.28,"RA BR",2018,10
"72645594897",2018-10-30,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.25","",51,NA,0,"TS BR",2018,10
"72645594897",2018-11-01,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.20","5.2",47,34,0,"",2018,11
"72645594897",2018-11-02,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.20","6.8",45,35,0,"",2018,11
"72645594897",2018-11-03,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.46","4.7",45,32,0,"",2018,11
"72645594897",2018-11-04,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.32","19.5",NA,NA,0.37,"RA",2018,11
"72645594897",2018-11-05,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.10","10.5",49,42,0.11,"RA",2018,11
"72645594897",2018-11-06,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.92","11.8",47,36,0.26,"RA BR",2018,11
"72645594897",2018-11-07,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.32","15.3",38,33,0,"",2018,11
"72645594897",2018-11-08,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.63","5.2",35,31,0,"",2018,11
"72645594897",2018-11-09,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.36","11.8",34,20,0.01,"SN FZFG BR FG",2018,11
"72645594897",2018-11-10,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.49","11.2",NA,NA,0,"SN BR",2018,11
"72645594897",2018-11-11,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.51","5.4",35,24,0,"SN BR",2018,11
"72645594897",2018-11-12,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.62","9.8",32,23,0,"SN",2018,11
"72645594897",2018-11-13,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.69","11.1",24,15,0,"",2018,11
"72645594897",2018-11-14,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.78","6.2",28,14,0,"SN",2018,11
"72645594897",2018-11-15,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.36","6.0",39,21,0,"",2018,11
"72645594897",2018-11-16,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.19","11.4",39,31,0,"RA",2018,11
"72645594897",2018-11-17,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.60","6.4",32,22,0,"",2018,11
"72645594897",2018-11-18,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.50","6.0",31,16,0,"",2018,11
"72645594897",2018-11-19,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.36","7.0",29,24,0,"SN",2018,11
"72645594897",2018-11-20,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.39","10.6",31,18,0,"SN",2018,11
"72645594897",2018-11-21,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.63","8.7",29,22,0,"SN",2018,11
"72645594897",2018-11-22,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.63","14.9",37,22,0,"SN",2018,11
"72645594897",2018-11-23,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.14","18.5",44,37,0,"RA BR HZ",2018,11
"72645594897",2018-11-24,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.81","9.8",43,35,0.09,"RA BR",2018,11
"72645594897",2018-11-25,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.18","9.5",36,29,0,"",2018,11
"72645594897",2018-11-26,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.19","14.4",30,26,0,"SN",2018,11
"72645594897",2018-11-27,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.23","11.1",26,21,0,"SN",2018,11
"72645594897",2018-11-28,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.31","4.5",28,15,0,"SN",2018,11
"72645594897",2018-11-29,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.23","5.0",35,24,0.09,"SN BR UP",2018,11
"72645594897",2018-11-30,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.29","3.4",35,24,0,"FZFG BR FG",2018,11
"72645594897",2018-12-01,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.09","10.9",36,31,0.5,"RA BR",2018,12
"72645594897",2018-12-02,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.84","12.5",37,32,0.5,"RA SN BR UP",2018,12
"72645594897",2018-12-03,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.32","11.4",32,27,0.01,"SN BR UP",2018,12
"72645594897",2018-12-04,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.46","5.9",35,22,0,"",2018,12
"72645594897",2018-12-05,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.33","10.2",32,22,0,"SN BR",2018,12
"72645594897",2018-12-06,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.49","10.8",29,17,0,"SN",2018,12
"72645594897",2018-12-07,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.74","8.8",21,13,0,"SN",2018,12
"72645594897",2018-12-08,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.82","6.1",30,12,0,"SN BR",2018,12
"72645594897",2018-12-09,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.64","7.9",28,11,0,"BR",2018,12
"72645594897",2018-12-10,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.41","9.7",35,20,0,"BR",2018,12
"72645594897",2018-12-11,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.32","7.2",33,22,0,"BR",2018,12
"72645594897",2018-12-12,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.11","11.7",38,32,0.01,"RA FG BR UP",2018,12
"72645594897",2018-12-13,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.36","4.1",38,32,0,"BR HZ",2018,12
"72645594897",2018-12-14,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.48","6.3",38,30,0,"FZFG BR HZ FG",2018,12
"72645594897",2018-12-15,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.49","3.3",44,23,0,"BR",2018,12
"72645594897",2018-12-16,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.35","7.6",43,23,0,"FZFG BR FG",2018,12
"72645594897",2018-12-17,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.47","8.3",35,20,0,"",2018,12
"72645594897",2018-12-18,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.38","7.4",39,17,0,"",2018,12
"72645594897",2018-12-19,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.05","7.8",42,30,0,"BR",2018,12
"72645594897",2018-12-20,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.97","7.8",NA,NA,0.2,"RA BR",2018,12
"72645594897",2018-12-21,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.01","15.3",33,25,0,"SN UP",2018,12
"72645594897",2018-12-22,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.24","3.4",28,23,0,"",2018,12
"72645594897",2018-12-23,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.30","7.7",35,28,0,"RA SN UP",2018,12
"72645594897",2018-12-24,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.47","7.5",30,17,0,"",2018,12
"72645594897",2018-12-25,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.58","0.7",32,15,0,"",2018,12
"72645594897",2018-12-26,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.70","4.5",37,30,0,"",2018,12
"72645594897",2018-12-27,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.10","16.2",43,36,0.42,"RA FG BR",2018,12
"72645594897",2018-12-28,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.03","10.6",46,22,0.07,"RA SN FG BR",2018,12
"72645594897",2018-12-29,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.53","7.1",27,13,0,"SN",2018,12
"72645594897",2018-12-30,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.27","8.8",34,19,0,"",2018,12
"72645594897",2018-12-31,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.09","8.0",36,27,0.38,"RA SN FG BR UP",2018,12
"72645594897",2019-01-01,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.57","8.5",27,12,0,"SN",2019,1
"72645594897",2019-01-02,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.35","7.4",28,15,0,"SN BR UP",2019,1
"72645594897",2019-01-03,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.16","10.1",38,15,0,"",2019,1
"72645594897",2019-01-04,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.01","7.4",40,23,0,"BR",2019,1
"72645594897",2019-01-05,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.11","8.4",44,24,0,"",2019,1
"72645594897",2019-01-06,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.54","8.7",35,24,0,"SN BR",2019,1
"72645594897",2019-01-07,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.07","19.2",44,33,0.83,"RA SN BR UP",2019,1
"72645594897",2019-01-08,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.06","14.4",40,21,0,"SN",2019,1
"72645594897",2019-01-09,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.51","16.7",21,16,0,"SN",2019,1
"72645594897",2019-01-10,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.69","7.5",21,16,0,"SN",2019,1
"72645594897",2019-01-11,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.64","3.5",30,20,0,"",2019,1
"72645594897",2019-01-12,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.71","7.4",32,28,0,"",2019,1
"72645594897",2019-01-13,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.72","5.4",30,17,0,"",2019,1
"72645594897",2019-01-14,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.55","8.1",34,18,0,"BR",2019,1
"72645594897",2019-01-15,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.31","10.5",32,28,0,"BR UP",2019,1
"72645594897",2019-01-16,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.55","8.4",31,13,0,"",2019,1
"72645594897",2019-01-17,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.39","2.9",30,12,0,"SN BR UP",2019,1
"72645594897",2019-01-18,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.51","8.7",24,11,0,"SN BR",2019,1
"72645594897",2019-01-19,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.52","11.9",18,6,0,"SN FZFG BR FG",2019,1
"72645594897",2019-01-20,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.67","11.8",10,-1,0,"",2019,1
"72645594897",2019-01-21,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.76","10.3",30,-4,0,"SN UP",2019,1
"72645594897",2019-01-22,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.37","12.4",28,20,0.07,"SN BR UP",2019,1
"72645594897",2019-01-24,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.09","",22,3,0,"SN BR UP",2019,1
"72645594897",2019-01-25,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.41","11.1",3,-8,0,"",2019,1
"72645594897",2019-01-26,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.35","6.8",11,-19,0,"SN",2019,1
"72645594897",2019-01-27,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.34","6.7",5,-8,0,"SN",2019,1
"72645594897",2019-01-28,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.04","16.8",18,-3,0,"SN FZFG BR FG",2019,1
"72645594897",2019-01-29,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.08","17.6",3,-13,0,"SN BR HZ",2019,1
"72645594897",2019-01-30,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.35","18.5",-12,-22,0,"SN HZ",2019,1
"72645594897",2019-01-31,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.60","9.2",-7,-23,0,"",2019,1
"72645594897",2019-02-01,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.57","5.7",23,-10,0,"SN",2019,2
"72645594897",2019-02-02,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.22","4.8",36,12,0.03,"RA SN FG BR UP HZ",2019,2
"72645594897",2019-02-03,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.05","5.5",42,35,0.04,"RA FG BR UP",2019,2
"72645594897",2019-02-04,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.99","9.0",46,29,0.15,"RA FG BR",2019,2
"72645594897",2019-02-05,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.41","10.3",29,16,0.18,"SN FZFG BR UP FG",2019,2
"72645594897",2019-02-06,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.29","7.2",NA,NA,0.01,"SN BR UP",2019,2
"72645594897",2019-02-07,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.02","11.5",32,10,0.29,"SN BR UP",2019,2
"72645594897",2019-02-08,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.55","18.1",11,-1,0,"SN BR",2019,2
"72645594897",2019-02-09,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","30.08","6.4",22,-5,0,"",2019,2
"72645594897",2019-02-10,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.66","8.3",26,11,0.04,"SN FZFG BR FG",2019,2
"72645594897",2019-02-11,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.50","12.2",29,21,0,"SN",2019,2
"72645594897",2019-02-12,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.94","12.2",30,17,0.2,"SN FZFG BR UP FG",2019,2
"72645594897",2019-02-13,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.06","12.9",29,17,0,"SN BR",2019,2
"72645594897",2019-02-14,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.87","8.0",39,16,0,"SN BR UP",2019,2
"72645594897",2019-02-15,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.13","15.5",25,7,0,"SN",2019,2
"72645594897",2019-02-16,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.43","7.0",24,11,0,"SN",2019,2
"72645594897",2019-02-17,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.31","12.6",26,20,0,"SN BR",2019,2
"72645594897",2019-02-18,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.61","7.7",25,0,0,"SN BR",2019,2
"72645594897",2019-02-19,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.82","4.4",34,0,0,"",2019,2
"72645594897",2019-02-20,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.16","14.7",34,14,0.03,"RA SN FZFG BR UP FG",2019,2
"72645594897",2019-02-22,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.53","3.2",35,8,0,"BR HZ",2019,2
"72645594897",2019-02-23,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.08","10.5",35,26,0.35,"RA BR UP",2019,2
"72645594897",2019-02-24,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.64","22.2",35,9,0.09,"RA SN FG FZFG BR",2019,2
"72645594897",2019-02-25,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.65","13.6",11,-1,0,"",2019,2
"72645594897",2019-02-26,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.78","7.8",13,4,0.01,"SN BR",2019,2
"72645594897",2019-02-27,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.50","8.3",27,6,0.02,"SN BR",2019,2
"72645594897",2019-02-28,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","","5.9",22,-5,0,"SN HZ",2019,2
"72645594897",2019-03-01,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.47","3.3",NA,14,0.01,"SN BR",2019,3
"72645594897",2019-03-02,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.51","8.1",31,15,0,"SN BR",2019,3
"72645594897",2019-03-03,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.51","11.9",18,-3,0,"SN",2019,3
"72645594897",2019-03-04,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.35","12.7",7,-11,0,"SN",2019,3
"72645594897",2019-03-05,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.33","12.5",18,-1,0,"SN HZ",2019,3
"72645594897",2019-03-06,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","","9.0",23,0,0,"",2019,3
"72645594897",2019-03-07,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.64","3.9",29,0,0,"",2019,3
"72645594897",2019-03-08,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.46","2.8",33,-5,0,"SN FZFG BR FG",2019,3
"72645594897",2019-03-09,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.16","11.1",36,11,0.31,"RA SN FZFG BR UP FG",2019,3
"72645594897",2019-03-10,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.98","16.1",39,26,0.11,"SN BR UP",2019,3
"72645594897",2019-03-12,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.53","10.0",36,10,0.39,"RA SN BR UP",2019,3
"72645594897",2019-03-13,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.13","9.3",43,34,0.08,"RA FG BR UP",2019,3
"72645594897",2019-03-14,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","28.71","16.7",47,37,0.12,"RA FG BR",2019,3
"72645594897",2019-03-15,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.05","13.0",38,30,0.01,"RA UP",2019,3
"72645594897",2019-03-16,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.55","8.6",34,26,0,"",2019,3
"72645594897",2019-03-17,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.53","6.5",37,22,0,"",2019,3
"72645594897",2019-03-18,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.61","6.9",40,24,0,"",2019,3
"72645594897",2019-03-19,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.57","7.5",46,29,0,"",2019,3
"72645594897",2019-03-20,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.24","6.7",44,34,0.06,"RA FG BR",2019,3
"72645594897",2019-03-22,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.43","8.2",39,23,0,"",2019,3
"72645594897",2019-03-23,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.54","5.4",46,20,0,"",2019,3
"72645594897",2019-03-24,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.47","7.6",46,27,0,"",2019,3
"72645594897",2019-03-25,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.65","6.2",38,22,0,"",2019,3
"72645594897",2019-03-26,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.70","8.0",40,20,0,"",2019,3
"72645594897",2019-03-27,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.41","12.7",52,33,0,"",2019,3
"72645594897",2019-03-28,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.31","8.1",52,34,0,"",2019,3
"72645594897",2019-03-29,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","","4.5",45,30,0,"",2019,3
"72645594897",2019-03-30,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.28","13.1",40,23,0,"RA",2019,3
"72645594897",2019-03-31,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","","10.2",35,22,0,"",2019,3
"72645594897",2019-04-01,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.43","8.3",NA,19,0,"RA SN BR UP",2019,4
"72645594897",2019-04-02,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.23","7.8",45,33,0.1,"RA SN BR UP",2019,4
"72645594897",2019-04-03,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.47","11.2",52,27,0,"",2019,4
"72645594897",2019-04-04,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.66","7.7",41,26,0,"",2019,4
"72645594897",2019-04-05,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.41","7.4",45,35,0.02,"RA BR",2019,4
"72645594897",2019-04-06,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.41","3.9",46,34,0,"RA FG BR",2019,4
"72645594897",2019-04-07,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.15","3.5",52,36,0.38,"RA FG BR",2019,4
"72645594897",2019-04-08,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.07","12.1",66,46,0.14,"TS RA BR",2019,4
"72645594897",2019-04-09,"23:59:00",44.13333,-87.66667,198.4,"MANITOWOC, WI US","29.16","12.7",59,33,0,"HZ",2019,4
